#,Pin,City,State,ODA / Non-ODA Location
18825,201011,Ghaziabad,Uttar Pradesh,Non-ODA
18826,230139,Lalganj Ajhara,Uttar Pradesh,ODA
18827,272001,Basti,Uttar Pradesh,Non-ODA
18828,233227,Ghazipur,Uttar Pradesh,Non-ODA
18829,232331,Ghazipur,Uttar Pradesh,ODA
18830,206120,Bakewar,Uttar Pradesh,ODA
18831,210125,Baberu,Uttar Pradesh,ODA
18832,277122,Ballia,Uttar Pradesh,Non-ODA
18833,272177,Basti,Uttar Pradesh,Non-ODA
18834,224001,Ayodhya,Uttar Pradesh,ODA
18835,277305,Ballia,Uttar Pradesh,Non-ODA
18836,273015,Gorakhpur,Uttar Pradesh,Non-ODA
18837,281403,Chhata,Uttar Pradesh,ODA
18838,226005,Lucknow,Uttar Pradesh,Non-ODA
18839,232326,Ghazipur,Uttar Pradesh,Non-ODA
18840,202130,Aligarh,Uttar Pradesh,ODA
18841,242001,Shahjahanpur,Uttar Pradesh,Non-ODA
18842,208016,Kanpur,Uttar Pradesh,Non-ODA
18843,274408,Kushinagar,Uttar Pradesh,Non-ODA
18844,244226,Moradabad,Uttar Pradesh,Non-ODA
18845,285128,Jalaun,Uttar Pradesh,ODA
18846,201308,Noida,Uttar Pradesh,Non-ODA
18847,230140,Pratapgarh,Uttar Pradesh,Non-ODA
18848,246749,Najibabad,Uttar Pradesh,ODA
18849,211006,Allahabad,Uttar Pradesh,Non-ODA
18850,224235,Akbarpur,Uttar Pradesh,ODA
18851,224129,Tanda,Uttar Pradesh,Non-ODA
18852,241001,Hardoi,Uttar Pradesh,Non-ODA
18853,226102,Lucknow,Uttar Pradesh,ODA
18854,223226,Shahganj,Uttar Pradesh,Non-ODA
18855,275201,Mau,Uttar Pradesh,Non-ODA
18856,231309,Mirzapur,Uttar Pradesh,Non-ODA
18857,244411,Moradabad,Uttar Pradesh,ODA
18858,273010,Gorakhpur,Uttar Pradesh,Non-ODA
18859,224117,Rudauli,Uttar Pradesh,ODA
18860,284122,Lalitpur,Uttar Pradesh,ODA
18861,201001,Ghaziabad,Uttar Pradesh,Non-ODA
18862,205267,Mainpuri,Uttar Pradesh,ODA
18863,262725,Lakhimpur,Uttar Pradesh,ODA
18864,209881,Lucknow,Uttar Pradesh,ODA
18865,285196,Orai,Uttar Pradesh,Non-ODA
18866,277216,Bariya,Uttar Pradesh,Non-ODA
18867,229502,Unnao,Uttar Pradesh,Non-ODA
18868,224116,Rudauli,Uttar Pradesh,ODA
18869,202127,Aligarh,Uttar Pradesh,Non-ODA
18870,209734,Kannauj,Uttar Pradesh,Non-ODA
18871,271215,Balrampur,Uttar Pradesh,Non-ODA
18872,250222,Meerut,Uttar Pradesh,Non-ODA
18873,224159,Jalalpur,Uttar Pradesh,ODA
18874,203403,Siyana,Uttar Pradesh,ODA
18875,229124,Salon,Uttar Pradesh,ODA
18876,211016,Allahabad,Uttar Pradesh,Non-ODA
18877,212501,Soraon,Uttar Pradesh,ODA
18878,272129,Ayodhya,Uttar Pradesh,ODA
18879,203409,Bulandshahr,Uttar Pradesh,ODA
18880,283121,Kheragarh,Uttar Pradesh,ODA
18881,243401,Bareilly,Uttar Pradesh,ODA
18882,245408,Hapur,Uttar Pradesh,Non-ODA
18883,209301,Akbarpur-UP,Uttar Pradesh,ODA
18884,224188,Ayodhya,Uttar Pradesh,ODA
18885,242402,Khutar,Uttar Pradesh,Non-ODA
18886,221107,Varanasi,Uttar Pradesh,Non-ODA
18887,224157,Ayodhya,Uttar Pradesh,ODA
18888,226302,Lucknow,Uttar Pradesh,Non-ODA
18889,271865,Nanpara,Uttar Pradesh,Non-ODA
18890,271307,Itava,Uttar Pradesh,Non-ODA
18891,212111,Allahabad,Uttar Pradesh,ODA
18892,201004,Ghaziabad,Uttar Pradesh,Non-ODA
18893,276126,Dullahpur,Uttar Pradesh,Non-ODA
18894,271303,Ayodhya,Uttar Pradesh,ODA
18895,246763,Najibabad,Uttar Pradesh,Non-ODA
18896,228159,Lambhua,Uttar Pradesh,ODA
18897,250620,Baraut,Uttar Pradesh,ODA
18898,242303,Dataganj,Uttar Pradesh,ODA
18899,281201,Khair,Uttar Pradesh,ODA
18900,229307,Gauriganj,Uttar Pradesh,ODA
18901,283130,Shikohabad,Uttar Pradesh,ODA
18902,274705,Salempur,Uttar Pradesh,Non-ODA
18903,209651,Chhibramau,Uttar Pradesh,ODA
18904,209214,Kanpur,Uttar Pradesh,Non-ODA
18905,229419,Unchahar,Uttar Pradesh,Non-ODA
18906,228172,Jalalpur,Uttar Pradesh,ODA
18907,230001,Pratapgarh,Uttar Pradesh,Non-ODA
18908,225404,Dariyabad,Uttar Pradesh,ODA
18909,224232,Rajesultanpur,Uttar Pradesh,ODA
18910,271802,Bahraich,Uttar Pradesh,ODA
18911,233224,Ghazipur,Uttar Pradesh,Non-ODA
18912,210010,Allahabad,Uttar Pradesh,Non-ODA
18913,227202,Lucknow,Uttar Pradesh,Non-ODA
18914,244923,Bilaspur-UP,Uttar Pradesh,Non-ODA
18915,271127,Colonejganj,Uttar Pradesh,Non-ODA
18916,228120,Lambhua,Uttar Pradesh,Non-ODA
18917,207501,Farrukhabad,Uttar Pradesh,Non-ODA
18918,272178,Basti,Uttar Pradesh,Non-ODA
18919,209201,Kanpur,Uttar Pradesh,Non-ODA
18920,204211,Sikandra Rao,Uttar Pradesh,Non-ODA
18921,230404,Pratapgarh,Uttar Pradesh,ODA
18922,271830,Nanpara,Uttar Pradesh,ODA
18923,203141,Jewar,Uttar Pradesh,ODA
18924,221008,Varanasi,Uttar Pradesh,Non-ODA
18925,221403,Varanasi,Uttar Pradesh,ODA
18926,276127,Azamgarh,Uttar Pradesh,ODA
18927,225415,Dariyabad,Uttar Pradesh,ODA
18928,250345,Baraut,Uttar Pradesh,ODA
18929,233001,Ghazipur,Uttar Pradesh,Non-ODA
18930,209101,Akbarpur-UP,Uttar Pradesh,ODA
18931,212503,Soraon,Uttar Pradesh,ODA
18932,231001,Mirzapur,Uttar Pradesh,Non-ODA
18933,229123,Bacchawaran,Uttar Pradesh,ODA
18934,229305,Gauriganj,Uttar Pradesh,ODA
18935,243123,Bareilly,Uttar Pradesh,Non-ODA
18936,211020,Allahabad,Uttar Pradesh,ODA
18937,206002,Etawah,Uttar Pradesh,Non-ODA
18938,224184,Shahganj,Uttar Pradesh,ODA
18939,284203,Mauranipur,Uttar Pradesh,Non-ODA
18940,208024,Kanpur,Uttar Pradesh,Non-ODA
18941,230127,Patti-UP,Uttar Pradesh,ODA
18942,271201,Balrampur,Uttar Pradesh,ODA
18943,221711,Mau,Uttar Pradesh,Non-ODA
18944,271208,Balrampur,Uttar Pradesh,Non-ODA
18945,247451,Saharanpur,Uttar Pradesh,Non-ODA
18946,208009,Kanpur,Uttar Pradesh,Non-ODA
18947,212620,Fatehpur,Uttar Pradesh,ODA
18948,276403,Mau,Uttar Pradesh,Non-ODA
18949,212204,Bharwari,Uttar Pradesh,ODA
18950,228155,Sultanpur,Uttar Pradesh,Non-ODA
18951,202128,Aligarh,Uttar Pradesh,Non-ODA
18952,230401,Pratapgarh,Uttar Pradesh,Non-ODA
18953,251309,Budhana,Uttar Pradesh,Non-ODA
18954,225003,Lucknow,Uttar Pradesh,ODA
18955,485334,Chitrakoot,Uttar Pradesh,Non-ODA
18956,226006,Lucknow,Uttar Pradesh,Non-ODA
18957,230202,Kunda,Uttar Pradesh,ODA
18958,205263,Mainpuri,Uttar Pradesh,ODA
18959,276129,Dullahpur,Uttar Pradesh,Non-ODA
18960,233306,Aunrihar,Uttar Pradesh,ODA
18961,272148,Basti,Uttar Pradesh,ODA
18962,208017,Kanpur,Uttar Pradesh,Non-ODA
18963,250005,Meerut,Uttar Pradesh,Non-ODA
18964,241503,Miyanganj,Uttar Pradesh,Non-ODA
18965,206245,Etawah,Uttar Pradesh,Non-ODA
18966,221116,Aunrihar,Uttar Pradesh,Non-ODA
18967,208039,Kanpur,Uttar Pradesh,Non-ODA
18968,203411,Siyana,Uttar Pradesh,Non-ODA
18969,246746,Kanth,Uttar Pradesh,ODA
18970,225303,Fatehpur-UP,Uttar Pradesh,ODA
18971,273164,Nautanwa,Uttar Pradesh,Non-ODA
18972,210429,Rath,Uttar Pradesh,Non-ODA
18973,222139,Shahganj,Uttar Pradesh,ODA
18974,285251,Konch,Uttar Pradesh,Non-ODA
18975,221507,Phulpur,Uttar Pradesh,Non-ODA
18976,261135,Laharpur,Uttar Pradesh,ODA
18977,203150,Bulandshahr,Uttar Pradesh,ODA
18978,241504,Miyanganj,Uttar Pradesh,Non-ODA
18979,272141,Basti,Uttar Pradesh,Non-ODA
18980,222105,Jaunpur,Uttar Pradesh,ODA
18981,232336,Ghazipur,Uttar Pradesh,ODA
18982,201313,Noida,Uttar Pradesh,Non-ODA
18983,230135,Patti-UP,Uttar Pradesh,ODA
18984,243302,Budaun,Uttar Pradesh,ODA
18985,230134,Patti-UP,Uttar Pradesh,ODA
18986,224152,Akbarpur,Uttar Pradesh,ODA
18987,201015,Noida,Uttar Pradesh,Non-ODA
18988,221404,Bhadohi,Uttar Pradesh,ODA
18989,241502,Madhoganj,Uttar Pradesh,ODA
18990,212655,Khaga,Uttar Pradesh,ODA
18991,209622,JalalabadUP,Uttar Pradesh,ODA
18992,226203,Lucknow,Uttar Pradesh,Non-ODA
18993,203131,Khurja,Uttar Pradesh,Non-ODA
18994,250602,Daurala,Uttar Pradesh,Non-ODA
18995,232111,ChakiaUP,Uttar Pradesh,Non-ODA
18996,221308,Bhadohi,Uttar Pradesh,ODA
18997,227115,Malihabad,Uttar Pradesh,Non-ODA
18998,222149,Cholapur,Uttar Pradesh,ODA
18999,210208,Shankargarh,Uttar Pradesh,Non-ODA
19000,274602,Salempur,Uttar Pradesh,ODA
19001,243127,Faridpur,Uttar Pradesh,ODA
19002,276143,Jalalpur,Uttar Pradesh,ODA
19003,231212,Dudhinagar,Uttar Pradesh,Non-ODA
19004,227120,Lucknow,Uttar Pradesh,Non-ODA
19005,202123,Khair,Uttar Pradesh,Non-ODA
19006,230204,Kunda,Uttar Pradesh,ODA
19007,206001,Etawah,Uttar Pradesh,Non-ODA
19008,277001,Ballia,Uttar Pradesh,Non-ODA
19009,277303,Ballia,Uttar Pradesh,Non-ODA
19010,273201,Deoria,Uttar Pradesh,ODA
19011,232329,Ghazipur,Uttar Pradesh,Non-ODA
19012,222002,Jaunpur,Uttar Pradesh,Non-ODA
19013,225203,Barabanki,Uttar Pradesh,ODA
19014,212202,Saray Ankil,Uttar Pradesh,Non-ODA
19015,209308,Ghatampur,Uttar Pradesh,ODA
19016,233303,Ghazipur,Uttar Pradesh,Non-ODA
19017,224121,Rudauli,Uttar Pradesh,ODA
19018,202140,Khair,Uttar Pradesh,Non-ODA
19019,204210,Aligarh,Uttar Pradesh,
19020,224132,Kumarganj,Uttar Pradesh,Non-ODA
19021,274805,Deoria,Uttar Pradesh,Non-ODA
19022,243402,Dataganj,Uttar Pradesh,ODA
19023,250007,Meerut,Uttar Pradesh,ODA
19024,243215,Pilibhit,Uttar Pradesh,Non-ODA
19025,275303,Barhalganj,Uttar Pradesh,Non-ODA
19026,231223,Bijpur,Uttar Pradesh,Non-ODA
19027,261201,Biswan,Uttar Pradesh,Non-ODA
19028,209863,Unnao,Uttar Pradesh,ODA
19029,202415,Moradabad,Uttar Pradesh,Non-ODA
19030,245207,Hapur,Uttar Pradesh,ODA
19031,273006,Gorakhpur,Uttar Pradesh,Non-ODA
19032,209204,Kanpur,Uttar Pradesh,Non-ODA
19033,222101,Shahganj,Uttar Pradesh,Non-ODA
19034,262906,Nighasan,Uttar Pradesh,ODA
19035,229410,Lalganj Ajhara,Uttar Pradesh,ODA
19036,250515,Baraut,Uttar Pradesh,Non-ODA
19037,221012,Varanasi,Uttar Pradesh,ODA
19038,272192,Domariyaganj,Uttar Pradesh,Non-ODA
19039,224168,Akbarpur,Uttar Pradesh,ODA
19040,272189,Domariyaganj,Uttar Pradesh,Non-ODA
19041,247772,Thanabhawan,Uttar Pradesh,Non-ODA
19042,221705,Ratanpura,Uttar Pradesh,Non-ODA
19043,232101,Chandauli,Uttar Pradesh,Non-ODA
19044,247342,Gangoh,Uttar Pradesh,ODA
19045,271855,Nanpara,Uttar Pradesh,ODA
19046,209859,Lucknow,Uttar Pradesh,Non-ODA
19047,246765,Dhampur,Uttar Pradesh,Non-ODA
19048,209209,Ghatampur,Uttar Pradesh,ODA
19049,242123,Khutar,Uttar Pradesh,ODA
19050,251319,Shamli,Uttar Pradesh,Non-ODA
19051,246727,Kanth,Uttar Pradesh,ODA
19052,277307,Ballia,Uttar Pradesh,Non-ODA
19053,245402,Siyana,Uttar Pradesh,ODA
19054,223222,Shahganj,Uttar Pradesh,ODA
19055,209723,Kannauj,Uttar Pradesh,Non-ODA
19056,202001,Aligarh,Uttar Pradesh,Non-ODA
19057,225002,Lucknow,Uttar Pradesh,ODA
19058,262805,Gola,Uttar Pradesh,ODA
19059,225126,Haidargarh,Uttar Pradesh,ODA
19060,225412,Barabanki,Uttar Pradesh,ODA
19061,245208,Siyana,Uttar Pradesh,ODA
19062,284403,Lalitpur,Uttar Pradesh,Non-ODA
19063,221713,Ballia,Uttar Pradesh,Non-ODA
19064,272124,Basti,Uttar Pradesh,Non-ODA
19065,226024,Lucknow,Uttar Pradesh,Non-ODA
19066,243403,Budaun,Uttar Pradesh,ODA
19067,203129,Khurja,Uttar Pradesh,ODA
19068,273404,Sikriganj,Uttar Pradesh,ODA
19069,206248,Bidhuna,Uttar Pradesh,ODA
19070,281123,Mathura,Uttar Pradesh,Non-ODA
19071,277208,Bariya,Uttar Pradesh,Non-ODA
19072,271214,Gonda,Uttar Pradesh,Non-ODA
19073,202413,Moradabad,Uttar Pradesh,Non-ODA
19074,208019,Kanpur,Uttar Pradesh,Non-ODA
19075,274307,Padrauna,Uttar Pradesh,Non-ODA
19076,222108,Jaunpur,Uttar Pradesh,Non-ODA
19077,230145,Patti-UP,Uttar Pradesh,Non-ODA
19078,210001,Banda,Uttar Pradesh,Non-ODA
19079,205261,Mainpuri,Uttar Pradesh,ODA
19080,222001,Jaunpur,Uttar Pradesh,ODA
19081,277405,Ballia,Uttar Pradesh,Non-ODA
19082,209311,Akbarpur-UP,Uttar Pradesh,ODA
19083,212106,Shankargarh,Uttar Pradesh,Non-ODA
19084,271821,Bhinga,Uttar Pradesh,Non-ODA
19085,224216,Jalalpur,Uttar Pradesh,Non-ODA
19086,250645,Baraut,Uttar Pradesh,Non-ODA
19087,206128,Bakewar,Uttar Pradesh,ODA
19088,244303,Chandausi,Uttar Pradesh,ODA
19089,229120,Lalganj,Uttar Pradesh,ODA
19090,225402,Rudauli,Uttar Pradesh,Non-ODA
19091,209821,Bacchawaran,Uttar Pradesh,ODA
19092,227208,Lucknow,Uttar Pradesh,ODA
19093,283119,Kheragarh,Uttar Pradesh,ODA
19094,205120,Mainpuri,Uttar Pradesh,Non-ODA
19095,273311,Nichlaul,Uttar Pradesh,ODA
19096,222103,Jalalpur-UP,Uttar Pradesh,Non-ODA
19097,262803,Khutar,Uttar Pradesh,Non-ODA
19098,221406,Bhadohi,Uttar Pradesh,ODA
19099,243203,Baheri,Uttar Pradesh,Non-ODA
19100,212307,Allahabad,Uttar Pradesh,Non-ODA
19101,244410,Chandausi,Uttar Pradesh,Non-ODA
19102,227405,Amethi,Uttar Pradesh,Non-ODA
19103,271870,Bahraich,Uttar Pradesh,ODA
19104,244251,Amroha,Uttar Pradesh,Non-ODA
19105,271882,Nanpara,Uttar Pradesh,ODA
19106,272125,Basti,Uttar Pradesh,Non-ODA
19107,243720,Chandausi,Uttar Pradesh,ODA
19108,202280,Aligarh,Uttar Pradesh,Non-ODA
19109,211010,Allahabad,Uttar Pradesh,Non-ODA
19110,275102,Mau,Uttar Pradesh,Non-ODA
19111,222129,Cholapur,Uttar Pradesh,ODA
19112,274201,Deoria,Uttar Pradesh,Non-ODA
19113,215126,Shikohabad,Uttar Pradesh,Non-ODA
19114,201018,Ghaziabad,Uttar Pradesh,Non-ODA
19115,203208,Noida,Uttar Pradesh,Non-ODA
19116,262802,Gola,Uttar Pradesh,Non-ODA
19117,276122,Jiyanpur,Uttar Pradesh,Non-ODA
19118,222104,Shahganj,Uttar Pradesh,ODA
19119,209735,Chhibramau,Uttar Pradesh,ODA
19120,222148,Cholapur,Uttar Pradesh,ODA
19121,272171,Basti,Uttar Pradesh,Non-ODA
19122,276204,Kerakat,Uttar Pradesh,Non-ODA
19123,211007,Allahabad,Uttar Pradesh,Non-ODA
19124,224203,Ayodhya,Uttar Pradesh,ODA
19125,225306,Fatehpur-UP,Uttar Pradesh,ODA
19126,203398,Anupshahar,Uttar Pradesh,ODA
19127,261001,Sitapur,Uttar Pradesh,ODA
19128,276124,Jiyanpur,Uttar Pradesh,Non-ODA
19129,247341,Gangoh,Uttar Pradesh,ODA
19130,221111,Aunrihar,Uttar Pradesh,Non-ODA
19131,243639,Budaun,Uttar Pradesh,Non-ODA
19132,276142,Rajesultanpur,Uttar Pradesh,Non-ODA
19133,211001,Allahabad,Uttar Pradesh,Non-ODA
19134,271207,Balrampur,Uttar Pradesh,Non-ODA
19135,210209,Shankargarh,Uttar Pradesh,Non-ODA
19136,328023,Kheragarh,Uttar Pradesh,Non-ODA
19137,202138,Aligarh,Uttar Pradesh,Non-ODA
19138,276404,Azamgarh,Uttar Pradesh,ODA
19139,261506,Lakhimpur,Uttar Pradesh,ODA
19140,251316,Muzaffarnagar,Uttar Pradesh,Non-ODA
19141,283114,Fatehabad-UP,Uttar Pradesh,Non-ODA
19142,207246,Etah,Uttar Pradesh,Non-ODA
19143,225403,Dariyabad,Uttar Pradesh,ODA
19144,274703,Salempur,Uttar Pradesh,Non-ODA
19145,212651,Fatehpur,Uttar Pradesh,ODA
19146,202142,Khair,Uttar Pradesh,Non-ODA
19147,221306,Bhadohi,Uttar Pradesh,ODA
19148,202520,Chandausi,Uttar Pradesh,Non-ODA
19149,229216,Lalganj,Uttar Pradesh,ODA
19150,209724,Farrukhabad,Uttar Pradesh,ODA
19151,226023,Lucknow,Uttar Pradesh,Non-ODA
19152,209722,Kannauj,Uttar Pradesh,Non-ODA
19153,205125,Shikohabad,Uttar Pradesh,Non-ODA
19154,209841,Lucknow,Uttar Pradesh,Non-ODA
19155,205119,Mainpuri,Uttar Pradesh,ODA
19156,272182,Basti,Uttar Pradesh,Non-ODA
19157,224155,Tanda,Uttar Pradesh,ODA
19158,201021,Ghaziabad,Uttar Pradesh,Non-ODA
19159,250033,Hapur,Uttar Pradesh,Non-ODA
19160,212212,Allahabad,Uttar Pradesh,Non-ODA
19161,272150,Basti,Uttar Pradesh,Non-ODA
19162,273158,Anandnagar,Uttar Pradesh,Non-ODA
19163,222125,Badlapur,Uttar Pradesh,Non-ODA
19164,262201,Pilibhit,Uttar Pradesh,Non-ODA
19165,276301,Azamgarh,Uttar Pradesh,Non-ODA
19166,276202,Kerakat,Uttar Pradesh,Non-ODA
19167,227125,Lucknow,Uttar Pradesh,Non-ODA
19168,271312,Itava,Uttar Pradesh,Non-ODA
19169,271308,Nawabganj,Uttar Pradesh,Non-ODA
19170,207002,Etah,Uttar Pradesh,ODA
19171,273411,Barhalganj,Uttar Pradesh,ODA
19172,277218,Ballia,Uttar Pradesh,Non-ODA
19173,243724,Budaun,Uttar Pradesh,ODA
19174,271311,Colonejganj,Uttar Pradesh,ODA
19175,202145,Hathras,Uttar Pradesh,ODA
19176,250502,Meerut,Uttar Pradesh,Non-ODA
19177,209747,Chhibramau,Uttar Pradesh,ODA
19178,209731,Chhibramau,Uttar Pradesh,ODA
19179,277219,Ballia,Uttar Pradesh,Non-ODA
19180,224141,Ayodhya,Uttar Pradesh,Non-ODA
19181,221715,Ballia,Uttar Pradesh,Non-ODA
19182,250105,Meerut,Uttar Pradesh,Non-ODA
19183,231306,Varanasi,Uttar Pradesh,ODA
19184,201316,Noida,Uttar Pradesh,Non-ODA
19185,263151,Pilibhit,Uttar Pradesh,ODA
19186,283104,Fatehabad-UP,Uttar Pradesh,Non-ODA
19187,283151,Shikohabad,Uttar Pradesh,ODA
19188,201101,Ghaziabad,Uttar Pradesh,Non-ODA
19189,283142,Shikohabad,Uttar Pradesh,Non-ODA
19190,224181,Rajesultanpur,Uttar Pradesh,ODA
19191,247232,Saharanpur,Uttar Pradesh,Non-ODA
19192,223105,Shahganj,Uttar Pradesh,ODA
19193,231302,Chunnar,Uttar Pradesh,Non-ODA
19194,212502,Soraon,Uttar Pradesh,Non-ODA
19195,271002,Gonda,Uttar Pradesh,ODA
19196,230137,Pratapgarh,Uttar Pradesh,ODA
19197,271881,Nanpara,Uttar Pradesh,Non-ODA
19198,250102,Meerut,Uttar Pradesh,ODA
19199,251320,Mawana,Uttar Pradesh,ODA
19200,247551,Saharanpur,Uttar Pradesh,Non-ODA
19201,211005,Allahabad,Uttar Pradesh,Non-ODA
19202,244412,Chandausi,Uttar Pradesh,Non-ODA
19203,209115,Pukhrayan,Uttar Pradesh,ODA
19204,228001,Sultanpur,Uttar Pradesh,Non-ODA
19205,272164,Khalilabad,Uttar Pradesh,Non-ODA
19206,227132,Lucknow,Uttar Pradesh,Non-ODA
19207,244401,Thakurdwara,Uttar Pradesh,Non-ODA
19208,207124,Kasganj,Uttar Pradesh,ODA
19209,243632,Chandausi,Uttar Pradesh,ODA
19210,224145,Ayodhya,Uttar Pradesh,ODA
19211,247452,Saharanpur,Uttar Pradesh,ODA
19212,210302,Hamirpur-UP,Uttar Pradesh,Non-ODA
19213,229841,Malihabad,Uttar Pradesh,ODA
19214,224171,Ayodhya,Uttar Pradesh,ODA
19215,225120,Haidargarh,Uttar Pradesh,ODA
19216,250625,Baraut,Uttar Pradesh,ODA
19217,262121,Pilibhit,Uttar Pradesh,Non-ODA
19218,226002,Lucknow,Uttar Pradesh,Non-ODA
19219,229125,Lalganj,Uttar Pradesh,ODA
19220,282004,Agra,Uttar Pradesh,Non-ODA
19221,204214,Sikandra Rao,Uttar Pradesh,ODA
19222,250619,Baraut,Uttar Pradesh,ODA
19223,207249,Aliganj,Uttar Pradesh,ODA
19224,227408,Sultanpur,Uttar Pradesh,Non-ODA
19225,283203,Firozabad,Uttar Pradesh,Non-ODA
19226,226301,Lucknow,Uttar Pradesh,Non-ODA
19227,273012,Gorakhpur,Uttar Pradesh,Non-ODA
19228,247453,Nanauta,Uttar Pradesh,ODA
19229,226015,Lucknow,Uttar Pradesh,Non-ODA
19230,229212,Lalganj,Uttar Pradesh,ODA
19231,283207,Firozabad,Uttar Pradesh,Non-ODA
19232,250604,Ambuj Nagar,Uttar Pradesh,
19233,246737,Dhampur,Uttar Pradesh,ODA
19234,221601,Madhuban,Uttar Pradesh,Non-ODA
19235,221204,Varanasi,Uttar Pradesh,Non-ODA
19236,209715,Auraiya,Uttar Pradesh,Non-ODA
19237,207001,Etah,Uttar Pradesh,Non-ODA
19238,281205,Khair,Uttar Pradesh,Non-ODA
19239,250002,Meerut,Uttar Pradesh,Non-ODA
19240,273401,Gorakhpur,Uttar Pradesh,Non-ODA
19241,274003,Deoria,Uttar Pradesh,ODA
19242,221311,Varanasi,Uttar Pradesh,ODA
19243,231304,Chunnar,Uttar Pradesh,ODA
19244,201012,Ghaziabad,Uttar Pradesh,Non-ODA
19245,274501,Salempur,Uttar Pradesh,Non-ODA
19246,224182,Ayodhya,Uttar Pradesh,ODA
19247,262903,Nighasan,Uttar Pradesh,ODA
19248,205145,Shikohabad,Uttar Pradesh,Non-ODA
19249,247778,Shamli,Uttar Pradesh,Non-ODA
19250,271803,Bhinga,Uttar Pradesh,ODA
19251,221202,Varanasi,Uttar Pradesh,Non-ODA
19252,228133,Lambhua,Uttar Pradesh,Non-ODA
19253,202389,Dibai,Uttar Pradesh,Non-ODA
19254,203206,Sikandrabad,Uttar Pradesh,ODA
19255,210122,Atarra,Uttar Pradesh,ODA
19256,229211,Lalganj,Uttar Pradesh,ODA
19257,242407,Shahjahanpur,Uttar Pradesh,Non-ODA
19258,272161,Basti,Uttar Pradesh,Non-ODA
19259,281202,Vrindavan,Uttar Pradesh,Non-ODA
19260,203135,Jewar,Uttar Pradesh,ODA
19261,262908,Nighasan,Uttar Pradesh,Non-ODA
19262,244227,Kanth,Uttar Pradesh,Non-ODA
19263,222303,Lambhua,Uttar Pradesh,ODA
19264,224186,Jalalpur,Uttar Pradesh,ODA
19265,272105,Basti,Uttar Pradesh,ODA
19266,224137,Rajesultanpur,Uttar Pradesh,ODA
19267,231222,Anpara,Uttar Pradesh,ODA
19268,221718,Ballia,Uttar Pradesh,Non-ODA
19269,277502,Ballia,Uttar Pradesh,Non-ODA
19270,230405,Patti-UP,Uttar Pradesh,ODA
19271,233310,Ghazipur,Uttar Pradesh,Non-ODA
19272,212666,Ambuj Nagar,Uttar Pradesh,Non-ODA
19273,226025,Lucknow,Uttar Pradesh,Non-ODA
19274,271129,Ayodhya,Uttar Pradesh,ODA
19275,226011,Lucknow,Uttar Pradesh,Non-ODA
19276,277213,Ballia,Uttar Pradesh,Non-ODA
19277,250612,Baraut,Uttar Pradesh,ODA
19278,283152,Etah,Uttar Pradesh,ODA
19279,271006,Gonda,Uttar Pradesh,ODA
19280,209293,Kanpur,Uttar Pradesh,Non-ODA
19281,271836,Kunda,Uttar Pradesh,
19282,221002,Varanasi,Uttar Pradesh,Non-ODA
19283,246733,Dhampur,Uttar Pradesh,Non-ODA
19284,201016,Ghaziabad,Uttar Pradesh,Non-ODA
19285,209652,Chhibramau,Uttar Pradesh,ODA
19286,273213,Sikriganj,Uttar Pradesh,ODA
19287,246729,Chandpur,Uttar Pradesh,Non-ODA
19288,201007,Ghaziabad,Uttar Pradesh,Non-ODA
19289,247129,Behat,Uttar Pradesh,ODA
19290,221407,Bhadohi,Uttar Pradesh,Non-ODA
19291,246735,Dhampur,Uttar Pradesh,Non-ODA
19292,230128,Kunda,Uttar Pradesh,ODA
19293,205001,Mainpuri,Uttar Pradesh,ODA
19294,244601,Thakurdwara,Uttar Pradesh,Non-ODA
19295,227207,Lucknow,Uttar Pradesh,Non-ODA
19296,247340,Saharanpur,Uttar Pradesh,ODA
19297,226101,Lucknow,Uttar Pradesh,Non-ODA
19298,246768,Najibabad,Uttar Pradesh,Non-ODA
19299,225204,Barabanki,Uttar Pradesh,ODA
19300,201017,Ghaziabad,Uttar Pradesh,Non-ODA
19301,281304,Hathras,Uttar Pradesh,Non-ODA
19302,285127,Jalaun,Uttar Pradesh,ODA
19303,225305,Fatehpur-UP,Uttar Pradesh,ODA
19304,232120,Chandauli,Uttar Pradesh,ODA
19305,224207,Kumarganj,Uttar Pradesh,Non-ODA
19306,261206,Biswan,Uttar Pradesh,ODA
19307,243723,Chandausi,Uttar Pradesh,Non-ODA
19308,227105,Lucknow,Uttar Pradesh,Non-ODA
19309,274802,Khadda,Uttar Pradesh,Non-ODA
19310,222126,Badlapur,Uttar Pradesh,ODA
19311,229411,Kunda,Uttar Pradesh,ODA
19312,243301,Budaun,Uttar Pradesh,Non-ODA
19313,229404,Unchahar,Uttar Pradesh,ODA
19314,274249,Kaptanganj,Uttar Pradesh,Non-ODA
19315,276305,Shahganj,Uttar Pradesh,Non-ODA
19316,277203,Ballia,Uttar Pradesh,Non-ODA
19317,262701,Lakhimpur,Uttar Pradesh,ODA
19318,277301,Ballia,Uttar Pradesh,Non-ODA
19319,276128,Azamgarh,Uttar Pradesh,ODA
19320,225401,Dariyabad,Uttar Pradesh,ODA
19321,274604,Salempur,Uttar Pradesh,ODA
19322,206303,Kishni,Uttar Pradesh,Non-ODA
19323,271603,Balrampur,Uttar Pradesh,ODA
19324,272123,Basti,Uttar Pradesh,Non-ODA
